model,idx,bks,pred,gap_pct,miss,over,rout,mcap,time,prec,total,feasible
ministral_rslora,35,427,567,32.7900,1,0,7,0,0,0,8,False
ministral_rslora,36,2614,14697,462.2400,0,129,43,102,22,26,322,False
ministral_rslora,37,65,83,27.6900,1,0,4,0,0,0,5,False
ministral_rslora,38,521,555,6.5300,0,0,0,0,0,0,0,True
ministral_rslora,39,309,309,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,40,2180,2180,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,41,1709,1709,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,42,1271,1281,0.7900,1,0,2,0,0,0,3,False
ministral_rslora,43,1442,1499,3.9500,0,0,0,0,0,0,0,True
ministral_rslora,44,1525,1525,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,45,523,529,1.1500,0,0,0,0,0,0,0,True
ministral_rslora,46,857,957,11.6700,0,0,1,0,0,0,1,False
ministral_rslora,47,1019,1143,12.1700,0,0,0,0,0,0,0,True
ministral_rslora,48,2597,2892,11.3600,0,0,0,0,0,0,0,True
ministral_rslora,49,2987,3030,1.4400,1,0,6,0,0,0,7,False
ministral_rslora,50,2590,2740,5.7900,1,0,5,0,0,0,6,False
ministral_rslora,51,1430,1430,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,52,435,435,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,53,1598,1598,0.0000,1,0,1,0,0,0,2,False
ministral_rslora,54,422,491,16.3500,0,0,0,0,0,0,0,True
ministral_rslora,55,1365,1479,8.3500,1,0,4,0,0,0,5,False
ministral_rslora,56,1077,3168,194.1500,0,121,31,18,10,3,183,False
ministral_rslora,57,242,841,247.5200,0,113,14,12,0,2,141,False
ministral_rslora,58,727,769,5.7800,0,0,0,0,0,0,0,True
ministral_rslora,59,861,994,15.4500,1,0,2,0,0,0,3,False
ministral_rslora,60,2466,8038,225.9500,0,112,44,71,41,23,291,False
ministral_rslora,61,693,710,2.4500,1,0,3,0,0,0,4,False
ministral_rslora,62,1466,1608,9.6900,0,0,0,0,0,0,0,True
ministral_rslora,63,45,49,8.8900,0,0,0,0,0,0,0,True
ministral_rslora,64,1819,1972,8.4100,0,0,0,0,0,0,0,True
ministral_rslora,65,591,767,29.7800,0,0,0,0,0,0,0,True
ministral_rslora,66,532,1110,108.6500,0,34,8,0,0,0,42,False
ministral_rslora,67,1064,1189,11.7500,0,0,0,0,0,0,0,True
ministral_rslora,68,1157,1324,14.4300,0,0,0,0,0,0,0,True
ministral_rslora,69,1121,1121,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,70,545,651,19.4500,0,0,0,0,0,0,0,True
ministral_rslora,71,1016,1218,19.8800,0,0,0,0,0,0,0,True
ministral_rslora,72,674,834,23.7400,0,0,0,0,0,0,0,True
ministral_rslora,73,340,352,3.5300,0,0,0,0,0,0,0,True
ministral_rslora,74,329,329,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,75,1621,1621,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,76,744,823,10.6200,0,0,0,0,0,0,0,True
ministral_rslora,77,2435,7558,210.3900,0,131,30,84,25,12,282,False
ministral_rslora,78,698,698,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,79,1414,1797,27.0900,0,0,0,0,0,0,0,True
ministral_rslora,80,2241,2339,4.3700,0,0,0,0,0,0,0,True
ministral_rslora,81,364,364,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,82,4012,13215,229.3900,0,129,51,114,35,26,355,False
ministral_rslora,83,338,338,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,84,930,930,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,85,2063,6885,233.7400,0,139,35,98,24,18,314,False
ministral_rslora,86,495,571,15.3500,0,0,0,0,0,0,0,True
ministral_rslora,87,1884,2203,16.9300,0,0,0,0,0,0,0,True
ministral_rslora,88,1328,1373,3.3900,0,0,0,0,0,0,0,True
ministral_rslora,89,250,268,7.2000,1,0,3,0,0,0,4,False
ministral_rslora,90,301,301,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,91,1685,2328,38.1600,0,0,0,0,0,0,0,True
ministral_rslora,92,2329,4866,108.9300,0,113,38,68,20,10,249,False
ministral_rslora,93,2787,2992,7.3600,0,0,0,0,0,0,0,True
ministral_rslora,94,177,177,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,95,706,788,11.6100,1,0,3,0,0,0,4,False
ministral_rslora,96,822,926,12.6500,0,0,0,0,0,0,0,True
ministral_rslora,97,571,4879,754.4700,0,145,40,56,17,19,277,False
ministral_rslora,98,422,424,0.4700,0,0,0,0,0,0,0,True
ministral_rslora,99,895,933,4.2500,0,0,0,0,0,0,0,True
ministral_rslora,100,2448,2716,10.9500,0,0,0,0,0,0,0,True
ministral_rslora,101,2704,6772,150.4400,0,131,43,107,30,23,334,False
ministral_rslora,102,999,1781,78.2800,1,6,7,0,0,0,14,False
ministral_rslora,103,1063,1173,10.3500,0,0,0,0,0,0,0,True
ministral_rslora,104,1136,1173,3.2600,1,0,5,0,0,0,6,False
ministral_rslora,105,2374,3323,39.9700,1,5,2,0,0,0,8,False
ministral_rslora,106,445,445,0.0000,1,0,3,0,0,0,4,False
ministral_rslora,107,435,435,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,108,1605,1605,0.0000,1,0,4,0,0,0,5,False
ministral_rslora,109,1757,1757,0.0000,1,0,3,0,0,0,4,False
ministral_rslora,110,1637,1870,14.2300,1,0,5,0,0,0,6,False
ministral_rslora,111,154,192,24.6800,1,2,7,0,0,0,10,False
ministral_rslora,112,2959,3376,14.0900,0,0,0,0,0,0,0,True
ministral_rslora,113,947,947,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,114,958,1051,9.7100,0,0,0,0,0,0,0,True
ministral_rslora,115,639,766,19.8700,1,0,0,0,0,0,1,False
ministral_rslora,116,753,753,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,117,878,1214,38.2700,1,0,7,0,0,0,8,False
ministral_rslora,118,1561,1711,9.6100,0,0,0,0,0,0,0,True
ministral_rslora,119,1504,1616,7.4500,1,0,4,0,0,0,5,False
ministral_rslora,120,157,556,254.1400,0,153,21,16,1,1,192,False
ministral_rslora,121,1041,1217,16.9100,0,0,0,0,0,0,0,True
ministral_rslora,122,53,57,7.5500,0,0,0,0,0,0,0,True
ministral_rslora,123,356,356,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,124,486,660,35.8000,0,0,0,0,0,0,0,True
ministral_rslora,125,1681,1683,0.1200,1,0,3,0,0,0,4,False
ministral_rslora,126,890,890,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,127,1315,1315,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,128,520,2848,447.6900,0,138,23,7,7,2,177,False
ministral_rslora,129,972,972,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,130,58,70,20.6900,0,0,0,0,0,0,0,True
ministral_rslora,131,59,61,3.3900,0,0,0,0,0,0,0,True
ministral_rslora,132,2917,4009,37.4400,0,7,16,9,1,6,39,False
ministral_rslora,133,3106,4805,54.7000,0,111,52,93,31,30,317,False
ministral_rslora,134,1271,1560,22.7400,1,0,2,0,0,0,3,False
ministral_rslora,135,2891,11866,310.4500,0,2,4,0,1,0,7,False
ministral_rslora,136,1810,1950,7.7300,0,0,0,0,0,0,0,True
ministral_rslora,137,2875,3039,5.7000,0,0,0,0,0,0,0,True
ministral_rslora,138,1493,1613,8.0400,1,0,4,0,0,0,5,False
ministral_rslora,139,1230,1436,16.7500,0,0,0,0,0,0,0,True
ministral_rslora,140,802,932,16.2100,0,0,0,0,0,0,0,True
ministral_rslora,141,466,484,3.8600,0,0,0,0,0,0,0,True
ministral_rslora,142,1434,1434,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,143,1654,2007,21.3400,0,0,0,0,0,0,0,True
ministral_rslora,144,3094,3892,25.7900,0,12,6,12,0,4,34,False
ministral_rslora,145,2117,2194,3.6400,0,0,0,0,0,0,0,True
ministral_rslora,146,931,1032,10.8500,0,0,0,0,0,0,0,True
ministral_rslora,147,1336,1440,7.7800,0,0,0,0,0,0,0,True
ministral_rslora,148,3185,12210,283.3600,0,129,39,108,17,27,320,False
ministral_rslora,149,856,856,0.0000,1,0,1,0,0,0,2,False
ministral_rslora,150,243,255,4.9400,0,0,0,0,0,0,0,True
ministral_rslora,151,1376,1398,1.6000,0,0,0,0,0,0,0,True
ministral_rslora,152,588,642,9.1800,0,0,0,0,0,0,0,True
ministral_rslora,153,2058,2058,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,154,1331,1432,7.5900,0,0,0,0,0,0,0,True
ministral_rslora,155,2328,2328,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,156,1639,1687,2.9300,1,0,5,0,0,0,6,False
ministral_rslora,157,804,873,8.5800,1,0,3,0,0,0,4,False
ministral_rslora,158,254,286,12.6000,0,0,0,0,0,0,0,True
ministral_rslora,159,1617,3752,132.0300,0,34,16,0,1,1,52,False
ministral_rslora,160,801,939,17.2300,0,0,0,0,0,0,0,True
ministral_rslora,161,1695,2499,47.4300,1,7,7,0,0,0,15,False
ministral_rslora,162,1383,1496,8.1700,1,0,5,0,0,0,6,False
ministral_rslora,163,2859,3413,19.3800,0,0,0,0,0,0,0,True
ministral_rslora,164,873,856,-1.9500,2,0,0,0,0,0,2,False
ministral_rslora,165,543,556,2.3900,0,0,0,0,0,0,0,True
ministral_rslora,166,412,460,11.6500,0,0,0,0,0,0,0,True
ministral_rslora,167,583,583,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,168,615,731,18.8600,0,0,1,0,0,0,1,False
ministral_rslora,169,545,545,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,170,1799,2156,19.8400,1,0,5,0,0,0,6,False
ministral_rslora,171,72,72,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,172,2254,3086,36.9100,2,4,0,0,0,0,6,False
ministral_rslora,173,870,870,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,174,1258,1507,19.7900,0,2,0,0,0,0,2,False
ministral_rslora,175,612,746,21.9000,0,0,0,0,0,0,0,True
ministral_rslora,176,359,1315,266.3000,0,144,21,12,3,1,181,False
ministral_rslora,177,57,78,36.8400,0,7,0,2,0,1,10,False
ministral_rslora,178,1420,1759,23.8700,1,0,4,0,0,0,5,False
ministral_rslora,179,1867,2775,48.6300,0,4,0,0,0,0,4,False
ministral_rslora,180,441,496,12.4700,0,0,0,0,0,0,0,True
ministral_rslora,181,1052,1128,7.2200,1,0,3,0,0,0,4,False
ministral_rslora,182,162,162,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,183,1527,1527,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,184,667,753,12.8900,0,0,0,0,0,0,0,True
ministral_rslora,185,1851,1851,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,186,1335,1404,5.1700,0,0,0,0,0,0,0,True
ministral_rslora,187,2042,2579,26.3000,1,3,10,0,0,0,14,False
ministral_rslora,188,1700,1924,13.1800,0,0,0,0,0,0,0,True
ministral_rslora,189,1390,1390,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,190,1296,1493,15.2000,0,0,0,0,0,0,0,True
ministral_rslora,191,1451,1451,0.0000,0,0,0,0,0,0,0,True
ministral_rslora,192,143,151,5.5900,0,0,0,0,0,0,0,True
ministral_rslora,193,860,865,0.5800,0,0,0,0,0,0,0,True
ministral_rslora,194,1187,1375,15.8400,0,0,0,0,0,0,0,True
ministral_rslora,195,219,351,60.2700,0,22,8,0,0,0,30,False
ministral_rslora,196,2582,2896,12.1600,1,0,4,0,0,0,5,False
ministral_rslora,197,1876,2159,15.0900,0,0,0,0,0,0,0,True
ministral_rslora,198,1888,1955,3.5500,1,0,3,0,0,0,4,False
ministral_rslora,199,402,443,10.2000,0,0,0,0,0,0,0,True
ministral_rslora,200,1622,2009,23.8600,0,0,0,0,0,0,0,True
granite_lora,1,977,977,0.0000,0,0,0,0,0,0,0,True
granite_lora,2,941,1079,14.6700,0,0,0,0,0,0,0,True
granite_lora,3,1402,1402,0.0000,0,0,0,0,0,0,0,True
granite_lora,4,1565,1616,3.2600,0,0,0,0,0,0,0,True
granite_lora,5,1286,1294,0.6200,0,0,0,0,0,0,0,True
granite_lora,6,449,449,0.0000,0,0,0,0,0,0,0,True
granite_lora,7,462,581,25.7600,0,0,0,0,0,0,0,True
granite_lora,8,498,498,0.0000,0,0,0,0,0,0,0,True
granite_lora,9,1157,1157,0.0000,0,0,0,0,0,0,0,True
granite_lora,10,71,71,0.0000,0,0,0,0,0,0,0,True
granite_lora,11,146,146,0.0000,0,0,0,0,0,0,0,True
granite_lora,12,409,409,0.0000,0,0,0,0,0,0,0,True
granite_lora,13,1289,1289,0.0000,0,0,0,0,0,0,0,True
granite_lora,14,525,525,0.0000,0,0,0,0,0,0,0,True
granite_lora,15,854,864,1.1700,0,0,0,0,0,0,0,True
granite_lora,16,2499,2838,13.5700,0,0,0,0,0,0,0,True
granite_lora,17,1223,1488,21.6700,0,9,7,11,1,5,33,False
granite_lora,18,955,1022,7.0200,0,0,0,0,0,0,0,True
granite_lora,19,332,332,0.0000,0,0,0,0,0,0,0,True
granite_lora,20,686,686,0.0000,0,0,0,0,0,0,0,True
granite_lora,21,358,358,0.0000,0,0,0,0,0,0,0,True
granite_lora,22,2396,2396,0.0000,0,0,0,0,0,0,0,True
granite_lora,23,127,620,388.1900,0,148,1,0,0,0,149,False
granite_lora,24,2960,3342,12.9100,0,0,0,0,0,0,0,True
granite_lora,25,1402,1548,10.4100,0,0,0,0,0,0,0,True
granite_lora,26,374,488,30.4800,1,0,0,0,0,0,1,False
granite_lora,27,2277,2498,9.7100,0,0,0,0,0,0,0,True
granite_lora,28,490,1533,212.8600,0,82,6,6,0,3,97,False
granite_lora,29,755,755,0.0000,0,0,0,0,0,0,0,True
granite_lora,30,2566,2925,13.9900,0,0,0,0,0,0,0,True
granite_lora,31,280,280,0.0000,0,0,0,0,0,0,0,True
granite_lora,32,1651,2323,40.7000,0,15,0,0,0,0,15,False
granite_lora,33,300,300,0.0000,0,0,0,0,0,0,0,True
granite_lora,34,1580,1778,12.5300,0,0,0,0,0,0,0,True
granite_lora,35,427,546,27.8700,0,0,0,0,0,0,0,True
granite_lora,36,2614,13336,410.1800,0,110,16,18,10,7,161,False
granite_lora,37,65,67,3.0800,0,0,0,0,0,0,0,True
granite_lora,38,521,557,6.9100,0,0,0,0,0,0,0,True
granite_lora,39,309,309,0.0000,0,0,0,0,0,0,0,True
granite_lora,40,2180,2180,0.0000,0,0,0,0,0,0,0,True
granite_lora,41,1709,1709,0.0000,0,0,0,0,0,0,0,True
granite_lora,42,1271,1281,0.7900,0,0,0,0,0,0,0,True
granite_lora,43,1442,1522,5.5500,0,0,0,0,0,0,0,True
granite_lora,44,1525,1525,0.0000,0,0,0,0,0,0,0,True
granite_lora,45,523,523,0.0000,0,0,0,0,0,0,0,True
granite_lora,46,857,1029,20.0700,0,0,0,0,0,0,0,True
granite_lora,47,1019,1019,0.0000,0,0,0,0,0,0,0,True
granite_lora,48,2597,2597,0.0000,0,0,0,0,0,0,0,True
granite_lora,49,2987,2987,0.0000,0,0,0,0,0,0,0,True
granite_lora,50,2590,3102,19.7700,0,0,0,0,0,0,0,True
granite_lora,51,1430,1430,0.0000,0,0,0,0,0,0,0,True
granite_lora,52,435,435,0.0000,0,0,0,0,0,0,0,True
granite_lora,53,1598,1598,0.0000,0,0,0,0,0,0,0,True
granite_lora,54,422,542,28.4400,0,0,0,0,0,0,0,True
granite_lora,55,1365,1380,1.1000,0,0,0,0,0,0,0,True
granite_lora,56,1077,3968,268.4300,0,101,29,0,0,0,130,False
granite_lora,57,242,1026,323.9700,0,134,4,0,0,0,138,False
granite_lora,58,727,727,0.0000,0,0,0,0,0,0,0,True
granite_lora,59,861,938,8.9400,0,0,0,0,0,0,0,True
granite_lora,60,2466,9033,266.3000,0,94,22,0,4,0,120,False
granite_lora,61,693,713,2.8900,0,0,0,0,0,0,0,True
granite_lora,62,1466,1592,8.5900,0,0,0,0,0,0,0,True
granite_lora,63,45,48,6.6700,0,0,0,0,0,0,0,True
granite_lora,64,1819,2127,16.9300,0,0,0,0,0,0,0,True
granite_lora,65,591,744,25.8900,1,0,0,0,0,0,1,False
granite_lora,66,532,611,14.8500,3,0,4,0,0,0,7,False
granite_lora,67,1064,1228,15.4100,0,0,0,0,0,0,0,True
granite_lora,68,1157,1324,14.4300,0,0,0,0,0,0,0,True
granite_lora,69,1121,1121,0.0000,0,0,0,0,0,0,0,True
granite_lora,70,545,655,20.1800,0,0,0,0,0,0,0,True
granite_lora,71,1016,1179,16.0400,0,0,0,0,0,0,0,True
granite_lora,72,674,674,0.0000,0,0,0,0,0,0,0,True
granite_lora,73,340,360,5.8800,0,0,0,0,0,0,0,True
granite_lora,74,329,344,4.5600,0,0,0,0,0,0,0,True
granite_lora,75,1621,1621,0.0000,0,0,0,0,0,0,0,True
granite_lora,76,744,823,10.6200,0,0,0,0,0,0,0,True
granite_lora,77,2435,7174,194.6200,0,112,34,47,2,12,207,False
granite_lora,78,698,698,0.0000,0,0,0,0,0,0,0,True
granite_lora,79,1414,1650,16.6900,0,0,0,0,0,0,0,True
granite_lora,80,2241,2314,3.2600,0,0,0,0,0,0,0,True
granite_lora,81,364,364,0.0000,0,0,0,0,0,0,0,True
granite_lora,82,4012,9846,145.4100,0,110,39,65,7,28,249,False
granite_lora,83,338,338,0.0000,0,0,0,0,0,0,0,True
granite_lora,84,930,930,0.0000,0,0,0,0,0,0,0,True
granite_lora,85,2063,12848,522.7800,0,117,1,1,8,0,127,False
granite_lora,86,495,495,0.0000,0,0,0,0,0,0,0,True
granite_lora,87,1884,2159,14.6000,0,0,0,0,0,0,0,True
granite_lora,88,1328,1328,0.0000,0,0,0,0,0,0,0,True
granite_lora,89,250,250,0.0000,0,0,0,0,0,0,0,True
granite_lora,90,301,378,25.5800,0,0,0,0,0,0,0,True
granite_lora,91,1685,1817,7.8300,0,0,0,0,0,0,0,True
granite_lora,92,2329,9611,312.6700,0,93,33,8,8,2,144,False
granite_lora,93,2787,3003,7.7500,0,0,0,0,0,0,0,True
granite_lora,94,177,177,0.0000,0,0,0,0,0,0,0,True
granite_lora,95,706,746,5.6700,0,0,0,0,0,0,0,True
granite_lora,96,822,822,0.0000,0,0,0,0,0,0,0,True
granite_lora,97,571,2090,266.0200,0,120,8,0,1,0,129,False
granite_lora,98,422,422,0.0000,0,0,0,0,0,0,0,True
granite_lora,99,895,1040,16.2000,0,0,0,0,0,0,0,True
granite_lora,100,2448,2582,5.4700,0,0,0,0,0,0,0,True
granite_lora,101,2704,9911,266.5300,0,111,16,12,6,10,155,False
granite_lora,102,999,1115,11.6100,0,0,0,0,0,0,0,True
granite_lora,103,1063,1151,8.2800,0,0,0,0,0,0,0,True
granite_lora,104,1136,1209,6.4300,0,0,0,0,0,0,0,True
granite_lora,105,2374,12031,406.7800,0,113,15,45,7,9,189,False
granite_lora,106,445,453,1.8000,0,0,0,0,0,0,0,True
granite_lora,107,435,449,3.2200,0,0,0,0,0,0,0,True
granite_lora,108,1605,1904,18.6300,0,0,0,0,0,0,0,True
granite_lora,109,1757,1757,0.0000,0,0,0,0,0,0,0,True
granite_lora,110,1637,1676,2.3800,0,0,0,0,0,0,0,True
granite_lora,111,154,172,11.6900,0,0,0,0,0,0,0,True
granite_lora,112,2959,3294,11.3200,0,0,0,0,0,0,0,True
granite_lora,113,947,947,0.0000,0,0,0,0,0,0,0,True
granite_lora,114,958,1016,6.0500,0,0,0,0,0,0,0,True
granite_lora,115,639,721,12.8300,0,2,0,0,0,0,2,False
granite_lora,116,753,753,0.0000,0,0,0,0,0,0,0,True
granite_lora,117,878,5168,488.6100,0,129,1,0,2,0,132,False
granite_lora,118,1561,1634,4.6800,0,0,0,0,0,0,0,True
granite_lora,119,1504,1616,7.4500,0,0,0,0,0,0,0,True
granite_lora,120,157,593,277.7100,1,129,16,0,0,0,146,False
granite_lora,121,1041,1066,2.4000,0,0,0,0,0,0,0,True
granite_lora,122,53,53,0.0000,0,0,0,0,0,0,0,True
granite_lora,123,356,357,0.2800,0,0,0,0,0,0,0,True
granite_lora,124,486,589,21.1900,0,0,0,0,0,0,0,True
granite_lora,125,1681,1681,0.0000,0,0,0,0,0,0,0,True
granite_lora,126,890,890,0.0000,0,0,0,0,0,0,0,True
granite_lora,127,1315,1324,0.6800,0,0,0,0,0,0,0,True
granite_lora,128,520,2315,345.1900,0,128,3,0,0,0,131,False
granite_lora,129,972,972,0.0000,0,0,0,0,0,0,0,True
granite_lora,130,58,62,6.9000,0,0,0,0,0,0,0,True
granite_lora,131,59,59,0.0000,0,0,0,0,0,0,0,True
granite_lora,132,2917,3478,19.2300,0,1,0,0,0,0,1,False
granite_lora,133,3106,20630,564.2000,0,89,29,3,23,2,146,False
granite_lora,134,1271,1296,1.9700,0,0,0,0,0,0,0,True
granite_lora,135,2891,3678,27.2200,0,0,0,0,0,0,0,True
granite_lora,136,1810,1936,6.9600,0,0,0,0,0,0,0,True
granite_lora,137,2875,2956,2.8200,0,0,0,0,0,0,0,True
granite_lora,138,1493,1517,1.6100,0,0,0,0,0,0,0,True
granite_lora,139,1230,1358,10.4100,0,0,0,0,0,0,0,True
granite_lora,140,802,802,0.0000,0,0,0,0,0,0,0,True
granite_lora,141,466,466,0.0000,0,0,0,0,0,0,0,True
granite_lora,142,1434,1440,0.4200,0,0,0,0,0,0,0,True
granite_lora,143,1654,1714,3.6300,0,0,0,0,0,0,0,True
granite_lora,144,3094,3803,22.9200,0,1,0,0,0,0,1,False
granite_lora,145,2117,2271,7.2700,0,0,0,0,0,0,0,True
granite_lora,146,931,935,0.4300,0,0,0,0,0,0,0,True
granite_lora,147,1336,1336,0.0000,0,0,0,0,0,0,0,True
granite_lora,148,3185,3503,9.9800,3,0,0,0,0,0,3,False
granite_lora,149,856,856,0.0000,0,0,0,0,0,0,0,True
granite_lora,150,243,243,0.0000,0,0,0,0,0,0,0,True
granite_lora,151,1376,1376,0.0000,0,0,0,0,0,0,0,True
granite_lora,152,588,588,0.0000,0,0,0,0,0,0,0,True
granite_lora,153,2058,2058,0.0000,0,0,0,0,0,0,0,True
granite_lora,154,1331,1471,10.5200,0,0,0,0,0,0,0,True
granite_lora,155,2328,2437,4.6800,0,0,0,0,0,0,0,True
granite_lora,156,1639,1687,2.9300,0,0,0,0,0,0,0,True
granite_lora,157,804,843,4.8500,0,0,0,0,0,0,0,True
granite_lora,158,254,279,9.8400,0,0,0,0,0,0,0,True
granite_lora,159,1617,5467,238.1000,0,116,13,17,3,4,153,False
granite_lora,160,801,965,20.4700,0,0,0,0,0,0,0,True
granite_lora,161,1695,1876,10.6800,0,0,0,0,0,0,0,True
granite_lora,162,1383,1593,15.1800,0,0,0,0,0,0,0,True
granite_lora,163,2859,3090,8.0800,0,0,0,0,0,0,0,True
granite_lora,164,873,873,0.0000,0,0,0,0,0,0,0,True
granite_lora,165,543,543,0.0000,0,0,0,0,0,0,0,True
granite_lora,166,412,417,1.2100,0,0,0,0,0,0,0,True
granite_lora,167,583,595,2.0600,0,0,0,0,0,0,0,True
granite_lora,168,615,688,11.8700,0,0,0,0,0,0,0,True
granite_lora,169,545,545,0.0000,0,0,0,0,0,0,0,True
granite_lora,170,1799,1837,2.1100,0,0,0,0,0,0,0,True
granite_lora,171,72,72,0.0000,0,0,0,0,0,0,0,True
granite_lora,172,2254,3949,75.2000,0,11,0,0,0,0,11,False
granite_lora,173,870,888,2.0700,0,0,0,0,0,0,0,True
granite_lora,174,1258,1360,8.1100,0,0,0,0,0,0,0,True
granite_lora,175,612,626,2.2900,0,0,0,0,0,0,0,True
granite_lora,176,359,1149,220.0600,0,120,12,1,2,0,135,False
granite_lora,177,57,332,482.4600,0,159,0,0,1,0,160,False
granite_lora,178,1420,1420,0.0000,0,0,0,0,0,0,0,True
granite_lora,179,1867,2359,26.3500,0,0,0,0,0,0,0,True
granite_lora,180,441,489,10.8800,0,0,0,0,0,0,0,True
granite_lora,181,1052,1093,3.9000,0,0,0,0,0,0,0,True
granite_lora,182,162,162,0.0000,0,0,0,0,0,0,0,True
granite_lora,183,1527,1527,0.0000,0,0,0,0,0,0,0,True
granite_lora,184,667,753,12.8900,0,0,0,0,0,0,0,True
granite_lora,185,1851,1906,2.9700,0,0,0,0,0,0,0,True
granite_lora,186,1335,1361,1.9500,0,0,0,0,0,0,0,True
granite_lora,187,2042,2561,25.4200,0,0,0,0,0,0,0,True
granite_lora,188,1700,1757,3.3500,0,0,0,0,0,0,0,True
granite_lora,189,1390,1390,0.0000,0,0,0,0,0,0,0,True
granite_lora,190,1296,1391,7.3300,0,0,0,0,0,0,0,True
granite_lora,191,1451,1451,0.0000,0,0,0,0,0,0,0,True
granite_lora,192,143,147,2.8000,0,0,0,0,0,0,0,True
granite_lora,193,860,860,0.0000,0,0,0,0,0,0,0,True
granite_lora,194,1187,1187,0.0000,0,0,0,0,0,0,0,True
granite_lora,195,219,1092,398.6300,0,142,0,2,0,0,144,False
granite_lora,196,2582,2835,9.8000,0,0,0,0,0,0,0,True
granite_lora,197,1876,2207,17.6400,0,4,0,0,0,0,4,False
granite_lora,198,1888,2165,14.6700,0,0,0,0,0,0,0,True
granite_lora,199,402,402,0.0000,0,0,0,0,0,0,0,True
granite_lora,200,1622,1842,13.5600,0,0,0,0,0,0,0,True
granite_rslora,1,977,1273,30.3000,0,4,0,0,0,1,5,False
granite_rslora,2,941,1570,66.8400,1,6,12,0,0,1,20,False
granite_rslora,3,1402,1302,-7.1300,0,0,0,0,2,0,2,False
granite_rslora,4,1565,2042,30.4800,0,2,0,0,3,0,5,False
granite_rslora,5,1286,1672,30.0200,0,1,1,0,1,0,3,False
granite_rslora,6,449,461,2.6700,0,0,0,0,0,0,0,True
granite_rslora,7,462,805,74.2400,0,4,0,0,0,0,4,False
granite_rslora,8,498,616,23.6900,0,0,0,0,0,0,0,True
granite_rslora,9,1157,1099,-5.0100,4,0,0,0,1,0,5,False
granite_rslora,10,71,71,0.0000,0,0,0,0,0,0,0,True
granite_rslora,11,146,146,0.0000,0,0,0,0,0,0,0,True
granite_rslora,12,409,497,21.5200,0,0,0,0,0,0,0,True
granite_rslora,13,1289,1447,12.2600,0,0,0,0,1,0,1,False
granite_rslora,14,525,525,0.0000,0,0,0,0,0,0,0,True
granite_rslora,15,854,2397,180.6800,0,29,4,0,5,1,39,False
granite_rslora,16,2499,11688,367.7100,1,0,0,2,18,0,21,False
granite_rslora,17,1223,10742,778.3300,0,49,18,11,31,7,116,False
granite_rslora,18,955,11001,1051.9400,1,46,8,4,35,2,96,False
granite_rslora,19,332,331,-0.3000,0,0,0,0,0,1,1,False
granite_rslora,20,686,1284,87.1700,0,0,0,0,1,0,1,False
granite_rslora,21,358,436,21.7900,0,0,0,0,1,0,1,False
granite_rslora,22,2396,3016,25.8800,0,0,0,0,5,0,5,False
granite_rslora,23,127,469,269.2900,0,91,11,2,0,1,105,False
granite_rslora,24,2960,5926,100.2000,0,17,30,18,18,5,88,False
granite_rslora,25,1402,6466,361.2000,0,8,5,6,9,3,31,False
granite_rslora,26,374,2040,445.4500,0,116,21,2,7,0,146,False
granite_rslora,27,2277,3383,48.5700,0,1,0,3,5,1,10,False
granite_rslora,28,490,4983,916.9400,0,108,23,7,29,2,169,False
granite_rslora,29,755,1521,101.4600,0,1,0,0,2,1,4,False
granite_rslora,30,2566,15656,510.1300,0,18,15,21,33,6,93,False
granite_rslora,31,280,294,5.0000,0,0,0,0,1,0,1,False
granite_rslora,32,1651,2053,24.3500,8,2,3,4,5,1,23,False
